freq_Hz,PSD
0.0,3.052877993540313
0.057542039434425866,14.100574576044371
0.11508407886885173,15.720900505386627
0.1726261183032776,14.928605028162355
0.23016815773770347,16.507742773984276
0.2877101971721293,12.437777213613419
0.3452522366065552,12.336502788007829
0.40279427604098106,13.355323586331776
0.46033631547540693,13.382011972233084
0.5178783549098328,10.124902066839228
0.5754203943442586,8.506961716216232
0.6329624337786846,10.414839722080659
0.6905044732131104,9.947428713309405
0.7480465126475363,10.784702779542158
0.8055885520819621,9.457594468057533
0.863130591516388,7.754073965624188
0.9206726309508139,5.930569117067869
0.9782146703852397,4.649423751392393
1.0357567098196656,4.998278626889844
1.0932987492540915,6.066371577557399
1.1508407886885172,6.546023072575821
1.2083828281229432,7.716568180791523
1.265924867557369,6.2482036515444594
1.323466906991795,5.673972511157575
1.3810089464262207,5.380938522800764
1.4385509858606467,5.345383136058665
1.4960930252950726,5.163331690926231
1.5536350647294983,5.469868628327914
1.6111771041639242,5.7152107630282005
1.6687191435983502,5.268029908120013
1.726261183032776,4.862245914387343
1.7838032224672018,5.040619261040711
1.8413452619016277,5.771304896832344
1.8988873013360537,4.956008676793995
1.9564293407704794,4.151989020073076
2.0139713802049055,3.3938359736903396
2.071513419639331,3.9321937124029414
2.129055459073757,4.695837616648073
2.186597498508183,4.343612968556408
2.244139537942609,4.1851573166819325
2.3016815773770345,4.833512302462582
2.3592236168114606,3.9293186411150143
2.4167656562458864,3.969947479874849
2.474307695680312,4.1051205957532835
2.531849735114738,4.320084568390742
2.589391774549164,4.161325344199289
2.64693381398359,3.519827601926461
2.7044758534180158,3.1133148247470728
2.7620178928524415,3.6451678883502066
2.8195599322868676,3.8166013448160614
2.8771019717212933,3.245433047086923
2.934644011155719,3.4191507264125818
2.992186050590145,3.4083898784123163
3.049728090024571,3.5520051576677147
3.1072701294589966,3.225609033509504
3.1648121688934228,3.494100580477978
3.2223542083278485,3.389620640513876
3.279896247762274,3.3160267128899674
3.3374382871967003,3.2605937342037454
3.394980326631126,3.242848778289682
3.452522366065552,2.448775543343469
3.510064405499978,2.557021232994644
3.5676064449344036,2.935950028774282
3.6251484843688297,3.10524764460698
3.6826905238032555,3.4181654325820485
3.740232563237681,3.1206788794044185
3.7977746026721073,2.6481445572797178
3.855316642106533,3.2056901304452974
3.9128586815409587,2.764028531246736
3.970400720975385,2.4824899079124885
4.027942760409811,3.112514952960682
4.085484799844236,2.817038370128637
4.143026839278662,2.263843011903599
4.200568878713089,2.074520860648986
4.258110918147514,1.9659152189154276
4.31565295758194,2.3034962350214543
4.373194997016366,2.372798169494103
4.430737036450791,2.6086987587659363
4.488279075885218,2.5823721445786187
4.545821115319644,2.342108867922633
4.603363154754069,2.229165310823067
4.660905194188495,2.1831803968300014
4.718447233622921,1.9807463397997422
4.7759892730573466,1.5295161600316416
4.833531312491773,2.1116971407233955
4.891073351926199,2.2114224707324164
4.948615391360624,1.8228712911775453
5.00615743079505,1.8815224128918397
5.063699470229476,1.6937255109797382
5.121241509663902,1.6672002196553795
5.178783549098328,1.7157219650810298
5.236325588532754,1.8230186172586884
5.29386762796718,1.7205753030681825
5.351409667401605,1.6495076770277894
5.4089517068360315,1.4816818026972969
5.466493746270458,1.4037643072204948
5.524035785704883,1.445732777829537
5.581577825139309,1.3855190762870602
5.639119864573735,1.2460098384854128
5.6966619040081605,1.3366022562835964
5.754203943442587,1.2427123843311558
5.811745982877013,1.4026550682909424
5.869288022311438,1.506310270961028
5.926830061745864,1.341153804188368
5.98437210118029,1.2856595299002147
6.041914140614716,1.25970425269286
6.099456180049142,1.0335465816891625
6.156998219483568,0.9897315911357936
6.214540258917993,1.0836677519146007
6.272082298352419,1.1878266502922503
6.3296243377868455,1.0975152511719017
6.387166377221271,1.0334698463724237
6.444708416655697,1.0843655475488634
6.502250456090123,0.9397573752787405
6.559792495524548,0.6436957423588127
6.6173345349589745,0.7704218227128845
6.674876574393401,0.8330024816567526
6.732418613827827,0.7273558001707777
6.789960653262252,0.7381042506745926
6.847502692696678,0.6268102790744351
6.905044732131104,0.5958715200433123
6.96258677156553,0.7546092134317416
7.020128810999956,0.5845323604708436
7.077670850434382,0.4724785922163782
7.135212889868807,0.38488958348309765
7.192754929303233,0.30162502301001537
7.2502969687376595,0.30235141050573405
7.307839008172085,0.3294967370579421
7.365381047606511,0.3161579131492522
7.422923087040937,0.33544486284199976
7.480465126475362,0.37136942677338686
7.5380071659097885,0.35854453724643653
7.595549205344215,0.3532779765945688
7.65309124477864,0.4893529160618582
7.710633284213066,0.4694877846571829
7.768175323647492,0.42264682235369316
7.8257173630819175,0.36840797819652876
7.883259402516344,0.367057664820071
7.94080144195077,0.3589334185972166
7.998343481385195,0.3563494513551427
8.055885520819622,0.3415783066520695
8.113427560254047,0.31220827220542424
8.170969599688473,0.313757839757881
8.2285116391229,0.3573629569165764
8.286053678557325,0.38042361574860295
8.34359571799175,0.3277348915880942
8.401137757426177,0.3195071304983375
8.458679796860602,0.33144008970163846
8.516221836295028,0.2812177934287468
8.573763875729455,0.2436472765168271
8.63130591516388,0.21593727669425478
8.688847954598305,0.231203893558949
8.746389994032732,0.24081475497933053
8.803932033467158,0.24544616575571956
8.861474072901583,0.20614456129195655
8.91901611233601,0.22249388209517243
8.976558151770435,0.20640842626428751
9.03410019120486,0.16968591223004587
9.091642230639287,0.19099260290764314
9.149184270073713,0.1879812630715813
9.206726309508138,0.16941467489857662
9.264268348942565,0.16834466043905238
9.32181038837699,0.1760265384825988
9.379352427811416,0.23078600321369241
9.436894467245843,0.20271498818362563
9.494436506680268,0.15318361728267121
9.551978546114693,0.13445050696712246
9.60952058554912,0.16302035397129233
9.667062624983545,0.14555270846796178
9.72460466441797,0.14525184533222574
9.782146703852398,0.14631662014699184
9.839688743286823,0.13761275355387842
9.897230782721248,0.09043473161838546
9.954772822155675,0.09224323952367913
10.0123148615901,0.0884394869389273
10.069856901024526,0.08558460291613554
10.127398940458953,0.10419776509460318
10.184940979893378,0.1183925640116332
10.242483019327803,0.11360963467066594
10.30002505876223,0.10070797072932294
10.357567098196656,0.09699894181317459
10.415109137631083,0.08855952709011787
10.472651177065508,0.06151378288089019
10.530193216499933,0.06799612206896324
10.58773525593436,0.07111762006103416
10.645277295368786,0.07240685016162957
10.70281933480321,0.0588080838321892
10.760361374237638,0.05242455213187344
10.817903413672063,0.05029243597861201
10.875445453106488,0.05157725695582184
10.932987492540915,0.05093424680551942
10.99052953197534,0.049183574424974744
11.048071571409766,0.04647540304165213
11.105613610844193,0.05007906015045889
11.163155650278618,0.045034843256453364
11.220697689713043,0.045391398095289304
11.27823972914747,0.03902308919991045
11.335781768581896,0.0383812179496725
11.393323808016321,0.035620886171027405
11.450865847450748,0.038489958354998674
11.508407886885173,0.03812387567549824
11.565949926319599,0.033411480159432856
11.623491965754026,0.031016782048094167
11.681034005188451,0.02745136811706026
11.738576044622876,0.027638606741099303
11.796118084057303,0.027540619590477704
11.853660123491728,0.02458310482059891
11.911202162926154,0.028288288612064314
11.96874420236058,0.02524743146731522
12.026286241795006,0.02635021288334562
12.083828281229431,0.026746772325058663
12.141370320663858,0.0252289077772593
12.198912360098284,0.02416012282881319
12.256454399532709,0.019810551859737714
12.313996438967136,0.01827611094804249
12.371538478401561,0.01873343481088352
12.429080517835986,0.016378695187702914
12.486622557270413,0.011823099479026357
12.544164596704839,0.012870500742533363
12.601706636139264,0.011623565820832557
12.659248675573691,0.014318791617305811
12.716790715008116,0.013979430445241829
12.774332754442542,0.011093683658942225
12.831874793876969,0.008891625976008654
12.889416833311394,0.009259264294276766
12.94695887274582,0.009295215481321017
13.004500912180246,0.007485544505468092
13.062042951614671,0.006955835061653927
13.119584991049097,0.008223177997172829
13.177127030483524,0.008663260475984995
13.234669069917949,0.007401235356010325
13.292211109352376,0.0061534976801390215
13.349753148786801,0.005821522670660727
13.407295188221227,0.004707109423748755
13.464837227655654,0.004470014617212348
13.522379267090079,0.005095952236672875
13.579921306524504,0.005038036710462751
13.637463345958931,0.004214446406865642
13.695005385393356,0.00429242758448742
13.752547424827782,0.004626016348687399
13.810089464262209,0.004257213549404964
13.867631503696634,0.004121657175472653
13.92517354313106,0.003756281765184283
13.982715582565486,0.003305742457632352
14.040257621999912,0.0037827655492875126
14.097799661434337,0.004395763904748949
14.155341700868764,0.004336239828957552
14.21288374030319,0.004304208149526489
14.270425779737614,0.004426643912720495
14.327967819172041,0.0051052480823691885
14.385509858606467,0.005684033737541492
14.443051898040892,0.004975976374228548
14.500593937475319,0.00514490089465535
14.558135976909744,0.004439285157667692
14.61567801634417,0.004232892891623868
14.673220055778597,0.0039584697519611444
14.730762095213022,0.0033822792256391187
14.788304134647447,0.0037200259238821085
14.845846174081874,0.0033573062087812818
14.9033882135163,0.003600091703761715
14.960930252950725,0.0036475566212946166
15.018472292385152,0.003797101401710878
15.076014331819577,0.0037862044181269025
15.133556371254002,0.00391205173332589
15.19109841068843,0.004415442540345655
15.248640450122855,0.004360284728334414
15.30618248955728,0.0041607457070310895
15.363724528991707,0.0035015240640910725
15.421266568426132,0.0034755406086813398
15.478808607860557,0.0041090779601775825
15.536350647294984,0.004054043052393543
15.59389268672941,0.00435304497566433
15.651434726163835,0.005115710351555375
15.708976765598262,0.003918839059873171
15.766518805032687,0.0034913458281244838
15.824060844467112,0.003692963048745471
15.88160288390154,0.004347799436958238
15.939144923335965,0.0038241214549299693
15.99668696277039,0.004005052923687837
16.054229002204817,0.003785222697966061
16.111771041639244,0.003606754533242773
16.169313081073668,0.0033795573436285037
16.226855120508095,0.00267837560950647
16.28439715994252,0.0030215679106653966
16.341939199376945,0.0032669113571306943
16.399481238811372,0.003209571999584887
16.4570232782458,0.004115676837787964
16.514565317680223,0.0032784754440708516
16.57210735711465,0.0028441818959083903
16.629649396549077,0.0037901929497325642
16.6871914359835,0.0032033329793764134
16.744733475417927,0.0032569185707982725
16.802275514852354,0.003271634746957262
16.859817554286778,0.003239668002420136
16.917359593721205,0.003155306979626575
16.974901633155632,0.0028010559910442464
17.032443672590055,0.0026751236822750387
17.089985712024482,0.0034259578899212394
17.14752775145891,0.003513348149079863
17.205069790893333,0.0035920188505583804
17.26261183032776,0.0032661588461444283
17.320153869762187,0.0030979345833233333
17.37769590919661,0.0036754445109161184
17.435237948631038,0.004138730957088842
17.492779988065465,0.0033248429381552607
17.550322027499888,0.003096382034582134
17.607864066934315,0.0033530771230912146
17.665406106368742,0.0035685606944185866
17.722948145803166,0.003604523743186808
17.780490185237593,0.0032077125099016484
17.83803222467202,0.002579638698608879
17.895574264106443,0.0026640538807988523
17.95311630354087,0.0033082498358154846
18.010658342975297,0.0032888505135988443
18.06820038240972,0.0035649039185041025
18.125742421844148,0.003721160072293005
18.183284461278575,0.003973648821150406
18.240826500713,0.003542721782702905
18.298368540147425,0.003495795692714641
18.355910579581852,0.003072474958899412
18.413452619016276,0.0030209454283026587
18.470994658450703,0.003167051284711335
18.52853669788513,0.0027389981396270815
18.586078737319554,0.0024124114916292583
18.64362077675398,0.002513540653907267
18.701162816188408,0.002427380987651533
18.75870485562283,0.0026060655051999464
18.816246895057258,0.003149774782508934
18.873788934491685,0.0028191860012605715
18.93133097392611,0.0025490174771978973
18.988873013360536,0.002685141344098813
19.046415052794963,0.0025975704833822743
19.103957092229386,0.002632408035761834
19.161499131663813,0.003057721893819686
19.21904117109824,0.0027543068543892046
19.276583210532664,0.002466485791449875
19.33412524996709,0.0025902902067889548
19.391667289401518,0.0024005488550080177
19.44920932883594,0.002263016357660908
19.50675136827037,0.002342812884541893
19.564293407704795,0.0018795266340117004
19.62183544713922,0.0018952282407156303
19.679377486573646,0.0025330996074258835
19.736919526008073,0.0020628891874172953
19.794461565442496,0.002141041967080473
19.852003604876924,0.0017430056600541682
19.90954564431135,0.0015352943368498314
19.967087683745774,0.0016342869177351836
20.0246297231802,0.0014244279046890596
20.082171762614628,0.0015301362848199414
20.13971380204905,0.0014579402671141238
20.19725584148348,0.0015401273971304174
20.254797880917906,0.0017771271216098232
20.31233992035233,0.0017951284610541777
20.369881959786756,0.0016752955412365782
20.427423999221183,0.0015492610228644004
20.484966038655607,0.0016299427033801075
20.542508078090034,0.0021805728154692637
20.60005011752446,0.002222835808878406
20.657592156958888,0.0018295118251609808
20.71513419639331,0.001999897222698376
20.77267623582774,0.002291359082025413
20.830218275262165,0.0017503284333181127
20.88776031469659,0.0019565977749891146
20.945302354131016,0.0021153248940781826
21.002844393565443,0.002051582127021884
21.060386432999866,0.0018173814293805076
21.117928472434293,0.001921818965982343
21.17547051186872,0.0016933501351103645
21.233012551303144,0.0014838288121777489
21.29055459073757,0.0013829487436465612
21.348096630171998,0.0014776107954640938
21.40563866960642,0.0012888542240333662
21.46318070904085,0.0013453565896572259
21.520722748475276,0.0011007432143575848
21.5782647879097,0.0009960723977859244
21.635806827344126,0.0010965801842547191
21.693348866778553,0.0014742617184388379
21.750890906212977,0.0016396744618763863
21.808432945647404,0.0014296735583063257
21.86597498508183,0.0012598740606122557
21.923517024516254,0.0014713340392200642
21.98105906395068,0.001606725510583249
22.03860110338511,0.0015808243804361184
22.096143142819532,0.0015146922679616333
22.15368518225396,0.0014633279044378546
22.211227221688386,0.0013949165350483344
22.26876926112281,0.0011399975873033223
22.326311300557236,0.00106807824469257
22.383853339991663,0.001094591889392587
22.441395379426087,0.0012092004833862168
22.498937418860514,0.0011338665985628838
22.55647945829494,0.0010615294331016588
22.614021497729365,0.0011393998420424366
22.67156353716379,0.0012009787555666584
22.72910557659822,0.0012213110418296364
22.786647616032642,0.0011647430277400492
22.84418965546707,0.001076816242324798
22.901731694901496,0.001007987373077677
22.95927373433592,0.0010143390781828352
23.016815773770347,0.0007896701599952561
23.074357813204774,0.0008914215362689874
23.131899852639197,0.0009666260705221734
23.189441892073624,0.0010091703014536127
23.24698393150805,0.0010429539827773446
23.304525970942475,0.0010434589922766742
23.362068010376902,0.0009472934336383256
23.41961004981133,0.0008445062629778985
23.477152089245752,0.0009485165713108771
23.53469412868018,0.0009482866613171057
23.592236168114606,0.000801204133519691
23.64977820754903,0.0008358002402269264
23.707320246983457,0.001074223220747898
23.764862286417884,0.0009341896178119985
23.822404325852307,0.000827727450956394
23.879946365286735,0.0007617752429980165
23.93748840472116,0.0007333126899381944
23.995030444155585,0.0007746845650743589
24.052572483590012,0.0008669894550489408
24.11011452302444,0.0007679149421791691
24.167656562458863,0.0008022659115696739
24.22519860189329,0.0006861167483165766
24.282740641327717,0.0006740238429152664
24.34028268076214,0.0008819036485334982
24.397824720196567,0.0007881916385703566
24.455366759630994,0.0007019628669754159
24.512908799065418,0.0007597672442361154
24.570450838499845,0.0007165472783425703
24.627992877934272,0.0006265019109242673
24.685534917368695,0.0006615357305071934
24.743076956803122,0.0006484694520740299
24.80061899623755,0.0005771599618245901
24.858161035671973,0.0006153893960335456
24.9157030751064,0.0006766386590026937
24.973245114540827,0.0007089525291511916
25.03078715397525,0.0005016469921819308
25.088329193409677,0.0005127145868170095
25.145871232844105,0.0005357591995864077
25.203413272278528,0.0004955116917991878
25.260955311712955,0.000489135843073716
25.318497351147382,0.0004793575131678966
25.376039390581806,0.0004951518023141637
25.433581430016233,0.000518244056026341
25.49112346945066,0.00043327729215814965
25.548665508885083,0.0004545229036440774
25.60620754831951,0.0004687438631163576
25.663749587753937,0.00039569068432415916
25.72129162718836,0.00041410024166359304
25.778833666622788,0.00042298245962727507
25.836375706057215,0.0004551295613285322
25.89391774549164,0.0004102451531113399
25.951459784926065,0.0003583997208940402
26.009001824360492,0.0003051852305592633
26.066543863794916,0.00030961387312978145
26.124085903229343,0.00030277999653678824
26.18162794266377,0.0002626804638203106
26.239169982098193,0.0002339510870219986
26.29671202153262,0.0002618008977849343
26.354254060967047,0.0002476333199029761
26.41179610040147,0.0002612094976700235
26.469338139835898,0.0002339034315598502
26.526880179270325,0.00023286967599042596
26.584422218704752,0.0002764503771243734
26.641964258139176,0.0002923130333566044
26.699506297573603,0.00032427435197655044
26.75704833700803,0.0003076567292195434
26.814590376442453,0.00029631871588935117
26.87213241587688,0.0002709298343327015
26.929674455311307,0.0002658299409283613
26.98721649474573,0.00024178568471080203
27.044758534180158,0.0002868713224394686
27.102300573614585,0.00026268335275415514
27.15984261304901,0.00022878823807094155
27.217384652483435,0.0002338247532765559
27.274926691917862,0.00023707887980059728
27.332468731352286,0.0002148069591596321
27.390010770786713,0.00020509058802745258
27.44755281022114,0.0002267913591453286
27.505094849655563,0.0002144595728389932
27.56263688908999,0.00015609247958540018
27.620178928524417,0.00018210532452410882
27.67772096795884,0.00017768775677424672
27.735263007393268,0.00020342407256193255
27.792805046827695,0.00017479333276011687
27.85034708626212,0.00013986420752272927
27.907889125696546,0.0001495337729183921
27.965431165130973,0.0001435594735929208
28.022973204565396,0.00011995967193190799
28.080515243999823,0.0001089320954273219
28.13805728343425,0.00011804175712485346
28.195599322868674,0.00013470324702184185
28.2531413623031,0.00014278321347422707
28.310683401737528,0.00011803885283223669
28.36822544117195,0.00012321514106513262
28.42576748060638,0.0001230342822288094
28.483309520040805,0.00011333229411227222
28.54085155947523,0.00014072608387708785
28.598393598909656,0.00014018006975225508
28.655935638344083,0.00012698631558348103
28.713477677778506,0.00014899846603786069
28.771019717212933,0.00013908352466836794
28.82856175664736,0.00011361905874615747
28.886103796081784,0.00010977988387104873
28.94364583551621,0.00012134400285850903
29.001187874950638,0.00012755439105692682
29.05872991438506,0.00010101538378710798
29.11627195381949,8.377233109812544e-05
29.173813993253916,7.379210382662289e-05
29.23135603268834,7.522576409460025e-05
29.288898072122766,8.662366808784088e-05
29.346440111557193,8.041979804273925e-05
29.403982150991617,7.429403775333555e-05
29.461524190426044,7.659639540113476e-05
29.51906622986047,7.442970671927192e-05
29.576608269294894,8.638387871879134e-05
29.63415030872932,7.877571763808068e-05
29.69169234816375,8.206341803636094e-05
29.74923438759817,7.770018903297187e-05
29.8067764270326,8.626499546773222e-05
29.864318466467026,7.742480692875558e-05
29.92186050590145,8.330740020636456e-05
29.979402545335876,8.318336670805241e-05
30.036944584770303,5.8694044850265826e-05
30.094486624204727,5.2815165548714055e-05
30.152028663639154,7.099323505532128e-05
30.20957070307358,8.162017203926714e-05
30.267112742508004,7.328188657721281e-05
30.32465478194243,5.8437954366726885e-05
30.38219682137686,5.61018986932317e-05
30.439738860811282,7.612342910006566e-05
30.49728090024571,6.009195202384407e-05
30.554822939680136,5.18908426719303e-05
30.61236497911456,5.5453609687278046e-05
30.669907018548987,5.193355448196328e-05
30.727449057983414,5.3576171460169525e-05
30.784991097417837,4.969401681544209e-05
30.842533136852264,5.016492177015541e-05
30.90007517628669,5.141400477059094e-05
30.957617215721115,4.511648982241345e-05
31.01515925515554,4.665944073886735e-05
31.07270129458997,4.539134300721994e-05
31.130243334024392,5.3368387237611105e-05
31.18778537345882,4.83973312018271e-05
31.245327412893246,4.1922460050989325e-05
31.30286945232767,4.299606272952483e-05
31.360411491762097,4.258342040393171e-05
31.417953531196524,3.8602517301880606e-05
31.475495570630947,3.1017740836213865e-05
31.533037610065374,2.980509350799908e-05
31.5905796494998,4.0039410172493187e-05
31.648121688934225,3.402909673080947e-05
31.705663728368652,3.05851815037759e-05
31.76320576780308,3.5900253894086126e-05
31.820747807237503,3.6061825287827666e-05
31.87828984667193,3.0451230003747914e-05
31.935831886106357,2.8073331914311808e-05
31.99337392554078,2.54125784216081e-05
32.05091596497521,2.893256950409234e-05
32.108458004409634,2.66609056755884e-05
32.16600004384406,2.495805466388477e-05
32.22354208327849,2.6057229129973836e-05
32.28108412271291,2.3644467409593302e-05
32.338626162147335,2.1784319404449172e-05
32.396168201581766,2.052150425147942e-05
32.45371024101619,2.0663538869912127e-05
32.51125228045061,2.544242037900625e-05
32.56879431988504,2.3242432320043858e-05
32.62633635931947,2.2322506211908776e-05
32.68387839875389,1.9198930707907388e-05
32.74142043818832,2.4524907187349406e-05
32.798962477622744,2.0834357097451534e-05
32.85650451705717,1.9881134186520573e-05
32.9140465564916,2.2622766677143024e-05
32.97158859592602,2.7641919272065982e-05
33.029130635360445,2.5251497738538383e-05
33.086672674794876,1.7813925637641887e-05
33.1442147142293,1.757171269344968e-05
33.20175675366372,1.8447831187942863e-05
33.259298793098154,1.7258312418452053e-05
33.31684083253258,1.6660274965935644e-05
33.374382871967,1.588223525311671e-05
33.43192491140143,1.9724927543909477e-05
33.489466950835855,2.1207301620378713e-05
33.54700899027028,1.7961262102576266e-05
33.60455102970471,1.5909583810240585e-05
33.66209306913913,1.5937430863375692e-05
33.719635108573556,1.34150800786715e-05
33.777177148007986,1.5286064251267842e-05
33.83471918744241,1.4218125477681629e-05
33.89226122687683,1.3839106858097102e-05
33.949803266311264,1.344053661756889e-05
34.00734530574569,1.2057760108496254e-05
34.06488734518011,1.2852520632673202e-05
34.12242938461454,1.201423091959821e-05
34.179971424048965,1.2472172700715254e-05
34.23751346348339,1.0941398443395832e-05
34.29505550291782,1.1210937211982403e-05
34.35259754235224,1.3470598528586358e-05
34.410139581786666,1.2186598193374456e-05
34.4676816212211,1.0384500473435461e-05
34.52522366065552,1.1572196384559383e-05
34.58276570008994,1.2016142712015292e-05
34.640307739524374,9.881300688582507e-06
34.6978497789588,1.0871656694133249e-05
34.75539181839322,1.1879594950727541e-05
34.81293385782765,1.0425742300388726e-05
34.870475897262075,9.463753082302294e-06
34.9280179366965,1.0716634136671285e-05
34.98555997613093,9.490444214659569e-06
35.04310201556535,1.0149703421160111e-05
35.100644054999776,9.310451929452578e-06
35.15818609443421,1.188189483708844e-05
35.21572813386863,1.288879774440786e-05
35.273270173303054,9.011000532860533e-06
35.330812212737484,9.09445652178556e-06
35.38835425217191,8.074207724529973e-06
35.44589629160633,8.123125142637928e-06
35.50343833104076,8.874509394710122e-06
35.560980370475185,8.396289947398194e-06
35.61852240990961,8.747188533994598e-06
35.67606444934404,8.236437302481431e-06
35.73360648877846,8.937449665421452e-06
35.79114852821289,7.741560139568617e-06
35.84869056764732,7.015160690496244e-06
35.90623260708174,6.72160508758772e-06
35.963774646516164,7.120512160700216e-06
36.021316685950595,6.547216846366179e-06
36.07885872538502,6.637365385775748e-06
36.13640076481944,7.241894861697025e-06
36.19394280425387,7.373031459117454e-06
36.251484843688296,7.83439004783513e-06
36.30902688312272,7.968855201635798e-06
36.36656892255715,8.777739992458127e-06
36.42411096199157,6.9213305662367654e-06
36.481653001426,7.179582309083762e-06
36.53919504086043,7.650191535409447e-06
36.59673708029485,7.507368340567623e-06
