freq_Hz,amplitude_MPa
0.1428874992766958,0.03971100085361643
0.14436056627954835,0.05842404083728951
0.14583363328240087,0.04315891350921218
0.14730670028525342,0.07360424911414584
0.14877976728810596,0.04020029724009624
0.15025283429095848,0.07920526913056071
0.15172590129381103,0.07717877361058731
0.15319896829666355,0.11044756808378745
0.1546720352995161,0.13174269799381844
0.1561451023023686,0.043883682035702344
0.15761816930522116,0.07102493793669261
0.1590912363080737,0.12260119911490205
0.16056430331092622,0.05500158432536647
0.16203737031377877,0.05710426124797067
0.16351043731663129,0.05899977336661912
0.16498350431948383,0.10823490803834913
0.16645657132233635,0.14002330975482458
0.1679296383251889,0.08562622192613714
0.16940270532804144,0.02803587940478274
0.17087577233089396,0.07305708315220413
0.1723488393337465,0.09235092706497243
0.17382190633659902,0.10091005772951277
0.17529497333945157,0.03977450650468914
0.1767680403423041,0.025221890995175505
0.17824110734515664,0.009368628974294843
0.17971417434800918,0.04545101988114399
0.1811872413508617,0.06604631738607868
0.18266030835371425,0.05387907540375134
0.18413337535656676,0.03608341045029473
0.1856064423594193,0.0823100849685559
0.18707950936227183,0.019768086487898916
0.18855257636512437,0.015595239022978654
0.19002564336797692,0.09935965820779623
0.19149871037082944,0.08804437646220971
0.19297177737368199,0.02883419623559073
0.1944448443765345,0.08161495603564695
0.19591791137938705,0.04143289228621901
0.19739097838223957,0.04827833051156106
0.19886404538509211,0.037190939749594976
0.20033711238794466,0.04226041741680731
0.20181017939079718,0.10734646387720014
0.20328324639364972,0.08555398639322105
0.20475631339650224,0.05227560479314275
0.2062293803993548,0.04468681715455504
0.2077024474022073,0.0672849500286856
0.20917551440505985,0.04647023283921479
0.2106485814079124,0.07749176743250288
0.21212164841076492,0.05727478735675485
0.21359471541361746,0.07193359474629056
0.21506778241646998,0.07716519003759097
0.21654084941932253,0.021687906676621637
0.21801391642217505,0.03526511227662962
0.2194869834250276,0.033965299295075184
0.22096005042788014,0.04279199658789935
0.22243311743073266,0.06568314120099668
0.2239061844335852,0.05322323686788406
0.22537925143643772,0.06859144617177818
0.22685231843929027,0.08133281128348038
0.2283253854421428,0.04585897458277598
0.22979845244499533,0.004925322517617904
0.23127151944784788,0.056277953898980854
0.2327445864507004,0.10733959427596264
0.23421765345355294,0.086380797068825
0.23569072045640546,0.05775265686994862
0.237163787459258,0.05571786870816596
0.23863685446211053,0.022907907607674728
0.24010992146496307,0.04641863265969767
0.24158298846781562,0.04320170368262405
0.24305605547066814,0.0460237179558998
0.24452912247352068,0.10545596471915565
0.2460021894763732,0.12364967152283854
0.24747525647922575,0.0955099575027356
0.24894832348207827,0.10339226479839234
0.2504213904849308,0.07605012916642823
0.25189445748778333,0.04584331359863689
0.2533675244906359,0.054240364791317
0.2548405914934884,0.0637697922070826
0.25631365849634097,0.1071976802967968
0.25778672549919346,0.07019350584159402
0.259259792502046,0.05509049145962394
0.26073285950489855,0.03939534434259919
0.2622059265077511,0.08546019441872382
0.26367899351060364,0.016994611915867954
0.26515206051345613,0.016099619710470386
0.2666251275163087,0.10710701983245115
0.2680981945191612,0.12882682236508625
0.26957126152201377,0.06741125801353334
0.27104432852486626,0.05725634033238732
0.2725173955277188,0.08762246458235928
0.27399046253057135,0.08285591328348382
0.2754635295334239,0.04828518112978906
0.27693659653627645,0.08479250092553188
0.27840966353912894,0.12001624713364442
0.2798827305419815,0.0549472621409256
0.28135579754483403,0.05636383919978213
0.2828288645476866,0.04829704532182376
0.2843019315505391,0.13980043863811145
0.2857749985533916,0.21353413206740443
0.28724806555624416,0.18760981569848834
0.2887211325590967,0.04592683814661993
0.29019419956194925,0.07370311725955359
0.29166726656480174,0.06220410885385813
0.2931403335676543,0.06347006583492687
0.29461340057050683,0.07428347158869412
0.2960864675733594,0.0614437238714412
0.2975595345762119,0.11124805014525006
0.2990326015790644,0.07765762925225361
0.30050566858191696,0.04780229193227714
0.3019787355847695,0.11226711771892621
0.30345180258762205,0.07917567346320208
0.3049248695904746,0.06886311043933901
0.3063979365933271,0.0745821527209505
0.30787100359617964,0.08230402441607344
0.3093440705990322,0.08943260738888714
0.31081713760188473,0.10114997743862676
0.3122902046047372,0.07264815310407494
0.31376327160758977,0.023830267012705464
0.3152363386104423,0.06183304821703027
0.31670940561329486,0.07661492576980278
0.3181824726161474,0.17234276983329816
0.3196555396189999,0.1566504566263245
