viv_coupling,xi_extrema
1.0,-1.548272506619041
1.0,-1.5758795436150232
1.0,-1.6255116940365768
1.0,-1.651760893259165
1.0,-1.567208966469625
1.0,-1.6911506076344287
1.0,-1.6546644491319717
1.0,-1.6007168051800325
1.0,-1.6297500548289436
1.0,-1.6265618058199518
1.0,-1.6749083726810103
1.0,-1.6966638282097126
1.0,-1.6646809541733938
1.0,-1.6640780155578208
1.0,-1.5780914894005647
1.0,-1.5714853532807462
1.0,-1.5675890033915962
1.0,-1.6317211961722593
1.0,-1.5903200515931448
1.0,-1.5143189207682743
1.0615384615384615,1.767046940023903
1.0615384615384615,1.8180702632249572
1.0615384615384615,1.789713082128061
1.0615384615384615,1.7868836588715955
1.0615384615384615,1.7679724402869743
1.0615384615384615,1.7515307321921427
1.0615384615384615,1.7611647404960782
1.0615384615384615,1.7804611224426607
1.0615384615384615,1.7905476327777166
1.0615384615384615,1.6924048650516057
1.0615384615384615,1.7109142109250806
1.0615384615384615,1.7578815812919302
1.0615384615384615,1.7589850418067394
1.0615384615384615,1.714293843846208
1.0615384615384615,1.7749588592506778
1.0615384615384615,1.832838293358292
1.0615384615384615,1.7512839527017015
1.0615384615384615,1.7948575810211758
1.0615384615384615,1.7962848184820968
1.0615384615384615,1.7149773948014646
1.0615384615384615,-1.8472342561836745
1.0615384615384615,-1.812230902743572
1.0615384615384615,-1.7782085520109345
1.0615384615384615,-1.7858904447254582
1.0615384615384615,-1.8393911840949604
1.0615384615384615,-1.7470463859629113
1.0615384615384615,-1.740159964988103
1.0615384615384615,-1.7957548178697715
1.0615384615384615,-1.7716399232537552
1.0615384615384615,-1.6991297064953754
1.0615384615384615,-1.7044463648809727
1.0615384615384615,-1.7978201259608488
1.0615384615384615,-1.7599611583375743
1.0615384615384615,-1.8049830302524847
1.0615384615384615,-1.7524436784718014
1.0615384615384615,-1.8489440550441614
1.0615384615384615,-1.7427854652165
1.0615384615384615,-1.8700529111664193
1.0615384615384615,-1.7238622361527116
1.0615384615384615,-1.7357933152965008
1.123076923076923,1.9580469203253452
1.123076923076923,1.9204396183316716
1.123076923076923,1.9329187121768492
1.123076923076923,1.910691417409134
1.123076923076923,1.846524961523696
1.123076923076923,1.857284060299358
1.123076923076923,1.808397473592061
1.123076923076923,1.8374320898263514
1.123076923076923,1.8870307479495094
1.123076923076923,1.7920314255405871
1.123076923076923,1.787621824324033
1.123076923076923,1.8004183780336462
1.123076923076923,1.8855992791907588
1.123076923076923,1.8499961357161265
1.123076923076923,1.9313847222735354
1.123076923076923,1.955892855017184
1.123076923076923,2.040677383889568
1.123076923076923,1.9212689603329594
1.123076923076923,1.8073729737479307
1.123076923076923,1.8592040602475057
1.123076923076923,1.733361822318225
1.123076923076923,-1.9218000129614299
1.123076923076923,-1.945894085677184
1.123076923076923,-1.9289054949715458
1.123076923076923,-1.9512510363857734
1.123076923076923,-1.78709122987778
1.123076923076923,-1.8538986564093263
1.123076923076923,-1.7608048408526198
1.123076923076923,-1.8399777831139952
1.123076923076923,-1.8842564672365463
1.123076923076923,-1.7830407777421449
1.123076923076923,-1.7954921985924206
1.123076923076923,-1.8730596773846706
1.123076923076923,-1.7952430113772009
1.123076923076923,-1.9354250970110332
1.123076923076923,-1.8841586873374465
1.123076923076923,-1.993223747883817
1.123076923076923,-1.933198889640201
1.123076923076923,-1.864097773924536
1.123076923076923,-1.8503574393463549
1.123076923076923,-1.7948436762163638
1.1846153846153846,2.2063611306972
1.1846153846153846,2.102720974109058
1.1846153846153846,2.065871727354714
1.1846153846153846,1.976937472024897
1.1846153846153846,2.012514316094671
1.1846153846153846,2.153594181623229
1.1846153846153846,2.0554672125936055
1.1846153846153846,1.9862908335674963
1.1846153846153846,1.9598579240341896
1.1846153846153846,2.0035550379676312
1.1846153846153846,1.9272516015506067
1.1846153846153846,1.8949338517290801
1.1846153846153846,1.8856273014772067
1.1846153846153846,1.9893003987229794
1.1846153846153846,2.002253634981924
1.1846153846153846,2.0596353332225585
1.1846153846153846,2.0604664068528256
1.1846153846153846,2.0278406364749593
1.1846153846153846,2.035274945146546
1.1846153846153846,1.9951041923282473
1.1846153846153846,-2.1543178115297037
1.1846153846153846,-2.130695797099999
1.1846153846153846,-2.12402193310107
1.1846153846153846,-1.972925278390788
1.1846153846153846,-1.9066085701722735
1.1846153846153846,-2.1030920292928066
1.1846153846153846,-2.1309095624551837
1.1846153846153846,-1.9916188717040513
1.1846153846153846,-1.991766746488533
1.1846153846153846,-1.965089126150678
1.1846153846153846,-2.012973792433047
1.1846153846153846,-1.9599466272962727
1.1846153846153846,-1.8687658299718233
1.1846153846153846,-1.9481626531139231
1.1846153846153846,-2.0132488901036156
1.1846153846153846,-1.99200335701659
1.1846153846153846,-1.968602442219688
1.1846153846153846,-2.052238235255121
1.1846153846153846,-1.9516233430995733
1.1846153846153846,-2.0546512021004872
1.1846153846153846,-1.990769915672849
1.246153846153846,2.2163629849688906
1.246153846153846,2.2218631206766686
1.246153846153846,2.181041946460167
1.246153846153846,2.1522014803399885
1.246153846153846,2.1299973220817647
1.246153846153846,2.0774412287115878
1.246153846153846,2.1904957808669896
1.246153846153846,2.1406760645451803
1.246153846153846,2.2129496957319863
1.246153846153846,2.0936001880143924
1.246153846153846,1.9894233722501355
1.246153846153846,2.1612345595881144
1.246153846153846,2.148492278033517
1.246153846153846,2.0677802210462715
1.246153846153846,2.0856362968807596
1.246153846153846,2.0977656370318427
1.246153846153846,2.129415491802228
1.246153846153846,2.1380256176091503
1.246153846153846,2.248975646979331
1.246153846153846,2.230134951885426
1.246153846153846,2.278429005117854
1.246153846153846,-2.2536784851652483
1.246153846153846,-2.195583439514938
1.246153846153846,-2.171384436390801
1.246153846153846,-2.1509456109555205
1.246153846153846,-2.128941726637885
1.246153846153846,-2.1868153877478615
1.246153846153846,-2.178883513940764
1.246153846153846,-2.1568898154517853
1.246153846153846,-2.202533043078656
1.246153846153846,-2.0351783370328924
1.246153846153846,-2.0848049398076403
1.246153846153846,-2.0995853623372667
1.246153846153846,-2.113520476315891
1.246153846153846,-2.1679245390665636
1.246153846153846,-2.05635951935217
1.246153846153846,-2.1627243502810565
1.246153846153846,-2.057286901906139
1.246153846153846,-2.1454636762425836
1.246153846153846,-2.2639019530507283
1.246153846153846,-2.303400175085025
1.3076923076923075,2.2179575495880295
1.3076923076923075,2.271068449214476
1.3076923076923075,2.3009941946416754
1.3076923076923075,2.276129156970868
1.3076923076923075,2.2722759768188645
1.3076923076923075,2.370204339107438
1.3076923076923075,2.414500196342777
1.3076923076923075,2.3562971764915703
1.3076923076923075,2.346736186198024
1.3076923076923075,2.319115962771089
1.3076923076923075,2.145368620272925
1.3076923076923075,2.2755566045306366
1.3076923076923075,2.2757082108993147
1.3076923076923075,2.2092505859722085
1.3076923076923075,2.2342164070632777
1.3076923076923075,2.3440364866051726
1.3076923076923075,2.3837600913981882
1.3076923076923075,2.3923298204445986
1.3076923076923075,2.3302310777797355
1.3076923076923075,2.3527950204779224
1.3076923076923075,2.432085819975617
1.3076923076923075,-2.1691547055639275
1.3076923076923075,-2.2863231152836856
1.3076923076923075,-2.295851638952017
1.3076923076923075,-2.2981126353954897
1.3076923076923075,-2.294868921880915
1.3076923076923075,-2.376328047119907
1.3076923076923075,-2.4926382879639895
1.3076923076923075,-2.345643191735426
1.3076923076923075,-2.3934969982225573
1.3076923076923075,-2.2181751051957153
1.3076923076923075,-2.1821671774572713
1.3076923076923075,-2.2079513366137546
1.3076923076923075,-2.3006619764690166
1.3076923076923075,-2.2380531227993865
1.3076923076923075,-2.3455839446786477
1.3076923076923075,-2.3259253430533096
1.3076923076923075,-2.4717013596670596
1.3076923076923075,-2.4644831942224563
1.3076923076923075,-2.3193712229684356
1.3076923076923075,-2.4491562171833374
1.3076923076923075,-2.399884564057514
1.369230769230769,2.4527377138594946
1.369230769230769,2.38269390959545
1.369230769230769,2.4519720614567153
1.369230769230769,2.3580604482433776
1.369230769230769,2.308275493688562
1.369230769230769,2.366776370226447
1.369230769230769,2.4980447635683762
1.369230769230769,2.5625391643870006
1.369230769230769,2.4585424748123
1.369230769230769,2.409880487947078
1.369230769230769,2.4760090793601104
1.369230769230769,2.4512826325130415
1.369230769230769,2.3946048845033707
1.369230769230769,2.278229048781486
1.369230769230769,2.2377837330621304
1.369230769230769,2.2775888788642287
1.369230769230769,2.2402845956350474
1.369230769230769,2.233901563808983
1.369230769230769,2.2816533453003016
1.369230769230769,2.4303520039921946
1.369230769230769,2.376739151293127
1.369230769230769,-2.4757762802179295
1.369230769230769,-2.35132275293985
1.369230769230769,-2.382890550320935
1.369230769230769,-2.4519361018429517
1.369230769230769,-2.361794825237184
1.369230769230769,-2.256890049250301
1.369230769230769,-2.3909246432552114
1.369230769230769,-2.588739773695366
1.369230769230769,-2.528550397125654
1.369230769230769,-2.393614932379608
1.369230769230769,-2.417346975559592
1.369230769230769,-2.456571987310497
1.369230769230769,-2.4036762862883703
1.369230769230769,-2.3335188666136415
1.369230769230769,-2.296217655713239
1.369230769230769,-2.2141619008391076
1.369230769230769,-2.3185398738004195
1.369230769230769,-2.182233472809542
1.369230769230769,-2.258880286768831
1.369230769230769,-2.300541949681338
1.369230769230769,-2.365136688829689
