time_s,bending_MPa
16.865217046763213,36.46744285900159
16.97128759422713,52.83238112828682
17.07735814169105,55.07988874639103
17.18342868915497,43.53622230997473
17.28949923661889,20.61685372235031
17.39556978408281,-7.173501619791377
17.501640331546728,-32.837976066491294
17.60771087901065,-49.94522789729594
17.71378142647457,-53.49458330248066
17.819851973938487,-43.639917068317104
17.925922521402406,-22.683029783454124
18.031993068866328,3.6842735756954674
18.138063616330246,29.080488031485892
18.244134163794165,47.58577954921398
18.350204711258087,54.42993950467657
18.456275258722005,47.80244968424432
18.562345806185924,27.847251703422156
18.668416353649842,0.2624891174232617
18.774486901113765,-27.25903854846728
18.880557448577683,-47.55090041347599
18.9866279960416,-54.77977323172846
19.092698543505524,-46.74113978819898
19.198769090969442,-25.51090350372591
19.30483963843336,2.649641040253058
19.410910185897283,30.035953507123125
19.5169807333612,49.49456784765618
19.62305128082512,55.31251391704383
19.72912182828904,45.668777842593926
19.83519237575296,23.213989324836547
19.94126292321688,-5.495696700980858
20.047333470680798,-32.729220552690954
20.15340401814472,-51.54145656931841
20.259474565608638,-56.18968002078726
20.365545113072557,-46.544701900622286
20.471615660536475,-25.022578659811916
20.577686208000397,2.4351870836698253
20.683756755464316,29.156953623732083
20.789827302928234,48.676462260433254
20.895897850392156,56.24018630331063
21.001968397856075,48.18717572343235
21.108038945319993,26.508607309949035
21.214109492783912,-2.3702394436874075
21.320180040247834,-30.5364814818521
21.426250587711753,-51.07583035683192
21.53232113517567,-59.02756890075369
21.638391682639593,-50.75071530227685
21.74446223010351,-28.041272458341346
21.85053277756743,2.173279770065501
21.956603325031352,31.647530669761203
22.06267387249527,53.115892998282895
22.16874441995919,61.19605940434532
22.274814967423108,52.77363593210585
22.38088551488703,29.00699953289558
22.48695606235095,-2.5431850781409366
22.593026609814867,-32.91715155220131
22.69909715727879,-54.251651097541384
22.805167704742708,-60.87069836823712
22.911238252206626,-50.55798225120571
23.017308799670545,-27.39597926740367
23.123379347134467,2.1705093057598415
23.229449894598385,30.886720390159585
23.335520442062304,52.071581916570125
23.441590989526226,60.4854785543602
23.547661536990145,53.707509248291366
23.653732084454063,32.99198863581667
23.759802631917985,4.29197545719655
23.865873179381904,-25.117529574011318
23.971943726845822,-48.04270765517142
24.07801427430974,-59.064020733225455
24.184084821773663,-53.69726721373215
24.29015536923758,-32.80395737367725
24.3962259167015,-2.8227767009189124
24.502296464165422,27.504645977645097
24.60836701162934,50.112340433858506
24.71443755909326,58.92287669653425
24.820508106557178,51.19660091136204
24.9265786540211,29.82513746486124
25.032649201485018,1.239667383654651
25.138719748948937,-27.292318972858958
25.24479029641286,-48.93436057449181
25.350860843876777,-58.47231138740919
25.456931391340696,-53.17498728576739
25.563001938804614,-33.49447334213073
25.669072486268536,-4.482029553071178
25.775143033732455,25.320033129178334
25.881213581196373,48.432188220695124
25.987284128660296,59.547128414134974
26.093354676124214,54.23452913018198
26.199425223588133,33.28767225512524
26.305495771052055,3.142899224645839
26.411566318515973,-27.372590528845617
26.517636865979892,-50.444201580605565
26.62370741344381,-59.486525566013086
26.729777960907732,-53.29562543268372
26.83584850837165,-33.399039413645966
26.94191905583557,-5.3917874362034
27.04798960329949,23.659047040414684
27.15406015076341,46.48190740205723
27.26013069822733,56.4860381224766
27.366201245691247,52.0623823423916
27.47227179315517,33.957420320169916
27.578342340619088,6.385548288732795
27.684412888083006,-22.654723445188278
27.79048343554693,-45.914292491975566
27.896553983010847,-56.49948525641488
28.002624530474765,-51.994250872663834
28.108695077938687,-33.893078524737376
28.214765625402606,-6.99764785271412
28.320836172866525,21.570517542587
28.426906720330443,44.090215258949605
28.532977267794365,54.38930708624779
28.639047815258284,49.52022147487041
28.745118362722202,30.443398152508973
28.851188910186124,2.836954594735279
28.957259457650043,-25.274924150973966
29.06333000511396,-46.41633323808796
29.16940055257788,-54.85957342947872
29.275471100041802,-48.048018125499624
29.38154164750572,-27.733253391692568
29.48761219496964,0.11953498270454023
29.59368274243356,27.743561348460982
29.69975328989748,47.97498678102648
29.805823837361398,55.30249515522571
29.911894384825317,48.95045315094382
30.01796493228924,29.414808700408404
30.124035479753157,1.7628678121477812
30.230106027217076,-26.167697259462248
30.336176574680998,-47.61521990209608
30.442247122144916,-57.36077958874135
30.548317669608835,-51.27875613116192
30.654388217072757,-30.92555516437069
30.760458764536676,-3.0186426010163157
30.866529312000594,25.266610371552897
30.972599859464513,46.79454445045814
31.078670406928435,55.55377650973703
31.184740954392353,50.049236975304716
31.290811501856272,31.83472869808387
31.396882049320194,5.78560246353595
31.502952596784112,-21.5167132950881
31.60902314424803,-43.38634028096657
31.71509369171195,-53.432016838199225
31.82116423917587,-49.714227979537284
31.92723478663979,-33.22660396249338
32.03330533410371,-7.456570079060326
32.13937588156763,20.14748571006705
32.245446429031546,42.26741508538219
32.35151697649547,54.127024126618245
32.45758752395939,52.7968122226045
32.563658071423305,38.16183802611637
32.66972861888723,13.873576536536289
32.77579916635115,-13.650784502411215
32.881869713815064,-37.71937392124791
32.987940261278986,-51.57896748088657
33.09401080874291,-51.91352446160931
33.20008135620682,-39.17141624741863
33.306151903670745,-15.530823441997816
33.41222245113467,12.236189966937452
33.51829299859858,36.603457875367596
33.624363546062504,51.05690557830893
33.730434093526426,52.12716644453146
33.83650464099034,40.16121337019349
33.94257518845426,17.03088501471334
34.04864573591818,-10.644998000864025
34.1547162833821,-35.3378102236515
34.26078683084602,-50.80516854536956
34.36685737830994,-52.56887330566037
34.47292792577386,-41.255840960124495
34.57899847323778,-19.455151667502903
34.6850690207017,6.954750522162372
34.79113956816562,31.627223476283106
34.89721011562954,48.83968840199312
35.003280663093456,54.044388948535875
35.10935121055738,45.791516217032516
35.2154217580213,24.588344811444056
35.321492305485215,-3.2114902224458968
35.42756285294914,-30.075422582596993
35.53363340041305,-48.84032172557601
35.639703947876974,-54.324591722149925
35.745774495340896,-44.696510878726926
35.85184504280481,-22.957911188390607
35.95791559026873,4.321232706661499
36.063986137732655,30.17298364218084
36.17005668519657,47.79695779665284
36.27612723266049,52.33179387683393
36.382197780124415,42.25702957894747
36.48826832758833,20.09129322822754
36.59433887505225,-7.490603426517356
36.700409422516174,-32.96257207224742
36.80647996998009,-49.49570450212656
36.91255051744401,-53.292889238716214
37.01862106490793,-43.8597325410619
37.12469161237185,-22.033797736599176
37.23076215983577,5.675807345817438
37.336832707299685,31.667708456046856
37.44290325476361,49.98080156796617
37.54897380222753,56.11329122556678
37.655044349691444,48.33233758007699
37.761114897155366,27.94750884287123
37.86718544461929,0.6320988054669592
37.9732559920832,-26.64579482399495
38.079326539547125,-47.35261130015816
38.18539708701105,-56.18649204971933
38.29146763447496,-49.32122614475245
38.397538181938884,-28.718418646594955
38.503608729402806,-0.25891791745346954
38.60967927686672,28.076141207722106
38.71574982433064,49.56972348368394
38.821820371794566,58.822762439134245
38.92789091925848,53.36231880421365
39.0339614667224,33.333891327368285
39.14003201418632,4.123131963552367
39.24610256165024,-25.790082769905375
39.35217310911416,-48.98082739518308
39.45824365657808,-59.79106506537864
39.564314204042,-54.69842584779121
39.67038475150592,-33.63676705671
39.776455298969836,-3.2353115888936137
39.88252584643376,27.589528108322416
39.98859639389768,50.58462207577192
40.094666941361595,59.341348740367465
40.20073748882552,51.23188462861124
40.30680803628944,28.391640983007427
40.412878583753354,-2.083537257414308
40.518949131217276,-31.643773261137422
40.6250196786812,-52.33105424519595
40.73109022614511,-58.88739175496474
40.837160773609035,-48.908340092814086
40.94323132107295,-26.21270700712309
41.04930186853687,2.6824403161632584
41.155372416000795,30.61686848683908
41.26144296346471,51.146397276775545
41.36751351092863,58.81788018890008
41.473584058392554,51.53791343058082
41.57965460585647,29.449427515782872
41.68572515332039,-0.4426576025386718
41.79179570078431,-29.846665958911814
41.89786624824823,-51.89247899672102
42.00393679571215,-61.06048749928056
42.11000734317607,-54.85415499378951
42.21607789063999,-34.44179595220922
42.32214843810391,-5.38158133394827
42.428218985567824,24.65910465812665
42.534289533031746,47.82764992435282
42.64036008049567,57.61996046074312
42.74643062795958,51.10481487232447
42.852501175423505,29.84278375459022
42.95857172288743,0.44290631655596857
43.06464227035134,-28.78509082951407
43.170712817815264,-49.99709600874464
43.27678336527919,-57.792511226408365
43.3828539127431,-49.557788833585334
43.48892446020702,-28.624771380491254
43.594995007670946,-0.775900205319781
43.70106555513486,26.95699968165869
43.80713610259878,48.17910276806603
43.913206650062705,57.23034168619621
44.01927719752662,51.85257053409639
44.12534774499054,31.558771151998386
44.23141829245446,2.590602917041583
44.33748883991838,-26.797804049258414
44.4435593873823,-48.71370477231047
44.549629934846216,-57.98207665176314
44.65570048231014,-52.69401061351912
44.76177102977406,-32.36292790376783
44.867841577237975,-3.143111336998505
44.9739121247019,26.614666614800953
45.07998267216582,48.910308051641465
45.186053219629734,58.39206796233663
45.292123767093656,53.199774314174235
45.39819431455758,32.86581227998467
45.50426486202149,3.4719450282182955
45.610335409485415,-26.526236310939986
45.71640595694934,-49.05684691498511
45.82247650441325,-58.28747109806225
45.928547051877175,-51.29755574139013
46.03461759934109,-31.09568015873185
46.14068814680501,-3.238195179782586
46.246758694268934,25.04398197889673
46.35282924173285,46.49205012563187
46.45889978919677,55.816590624703096
46.56497033666069,51.456916104295246
46.67104088412461,33.91789908037292
46.77711143158853,7.803456435622718
46.88318197905245,-19.941276625524733
46.98925252651637,-42.18903852090271
47.09532307398029,-53.28630710098322
47.20139362144421,-49.858451202534035
47.307464168908126,-33.26105664759989
47.41353471637205,-8.413818120031037
47.51960526383597,18.295540824925148
47.625675811299885,40.673275577319025
47.73174635876381,53.171066501562805
47.83781690622772,52.6725753348759
47.943887453691644,37.59209167102018
48.04995800115557,12.084587437595573
48.15602854861948,-16.11086139765217
48.2620990960834,-40.09301376320042
48.368169643547326,-54.095006498160664
48.47424019101124,-54.24104429906462
48.58031073847516,-38.834770900809026
48.686381285939085,-12.306765477527321
48.792451833403,17.323267687298305
48.89852238086692,42.005829399695756
49.004592928330844,55.00828343967459
49.11066347579476,52.58748828716669
49.21673402325868,35.11573156542373
49.3228045707226,7.742561011293988
49.42887511818652,-21.467852697426448
49.53494566565044,-44.645267275147155
49.641016213114355,-55.407837659090916
49.74708676057828,-50.684648586035586
49.8531573080422,-31.470129515354536
49.959227855506114,-3.465551641969343
50.065298402970036,25.176249456711965
50.17136895043396,46.92731301996656
50.27743949789787,55.979341298653495
50.383510045361795,50.956020745529095
50.48958059282572,32.32587581585177
50.59565114028963,4.638004039959886
50.701721687753555,-23.991013159073635
50.80779223521748,-46.05833435709216
50.91386278268139,-55.61502529123258
51.019933330145314,-51.21467437089754
51.12600387760923,-33.083747989284134
51.23207442507315,-5.663020511976914
51.33814497253707,22.94687931252306
51.44421552000099,45.628479770301176
51.55028606746491,57.15969698144035
51.65635661492883,53.072291029365985
51.76242716239275,34.16581775163719
51.86849770985667,6.804452687297797
51.97456825732059,-21.900046939792354
52.080638804784506,-44.741319017748324
52.18670935224843,-56.57533862952209
52.29277989971235,-53.479003285063925
52.398850447176265,-35.001099225652325
52.50492099464019,-6.736290594381203
52.61099154210411,22.981194465102273
52.717062089568024,46.45189725553538
52.82313263703195,58.21546830716578
52.92920318449586,54.88644027813391
53.035273731959784,35.673008022585854
53.141344279423706,6.492146764331524
53.24741482688762,-24.04142658558981
53.35348537435154,-47.81489420809031
53.459555921815465,-58.21810483259833
53.56562646927938,-52.353306355428174
53.6716970167433,-31.772583972944343
53.777767564207224,-2.7864885282747434
53.88383811167114,26.7700553328369
53.98990865913506,49.79470394109017
54.09597920659898,60.665313152623895
54.2020497540629,56.37992268243725
54.30812030152682,37.5899516039779
54.41419084899074,9.583356138970643
54.52026139645466,-20.36352220599966
54.62633194391858,-45.21193030385338
54.732402491382494,-58.76522878531379
54.838473038846416,-57.490157703889714
54.94454358631034,-40.438969697330876
55.05061413377425,-11.945996013500489
55.156684681238175,19.329157215157696
55.2627552287021,45.50207561294553
55.36882577616601,60.263200116796696
55.474896323629935,58.05408535195477
55.58096687109386,39.41663329808246
55.68703741855777,9.789126887658348
55.793107966021694,-21.895093486411234
55.899178513485616,-47.79958633386386
56.00524906094953,-61.73958843528689
56.11131960841345,-58.521060925721706
56.217390155877375,-38.383766635692595
56.32346070334129,-7.560441442313198
56.42953125080521,24.697846601127914
56.53560179826913,50.24007478719956
56.64167234573305,63.20714058314449
56.74774289319697,59.052578968618334
56.853813440660886,37.88466159358899
56.95988398812481,7.3226179588687295
57.06595453558873,-24.48111998748511
57.172025083052645,-50.073338208694324
57.27809563051657,-63.20591712352746
57.38416617798049,-60.188044407272336
57.490236725444404,-41.27613518787991
57.59630727290833,-12.062152030052676
57.70237782037225,19.700475825756584
57.808448367836164,45.92810754158745
57.914518915300086,59.33328629756157
58.020589462764,57.264830431441304
58.12666001022792,40.45257524370268
58.232730557691845,13.485529528096464
58.33880110515576,-16.47976173595646
58.44487165261968,-41.817738724993774
58.550942200083604,-56.93585594202195
58.65701274754752,-57.93504191124982
58.76308329501144,-44.18081479076764
58.86915384247536,-19.203833721395082
58.97522438993928,10.26057663232936
59.0812949374032,36.85309469100866
59.18736548486712,53.300357105336744
59.29343603233104,55.92962694718703
59.39950657979496,44.36544331310405
59.50557712725888,20.17964279062249
59.611647674722796,-9.220835739932467
59.71771822218672,-35.888780395620536
59.82378876965063,-53.778763024349345
59.929859317114555,-58.40021029072529
60.03592986457848,-48.347950548014005
60.14200041204239,-25.795022127055127
60.248070959506315,3.04160050984009
60.35414150697024,30.751568919411856
60.46021205443415,50.91621646964311
60.566282601898074,58.57428562162394
60.672353149361996,51.60427433909513
60.77842369682591,31.256612964782978
60.88449424428983,3.1267488688614296
60.990564791753755,-25.518346993385695
61.09663533921767,-47.168334155680306
61.20270588668159,-55.78836012552434
61.308776434145514,-48.77560274647634
61.41484698160943,-27.804549399008444
61.52091752907335,0.6940268518194187
61.626988076537266,28.805682104109415
61.73305862400119,49.8271874939964
61.83912917146511,57.98873087094432
61.945199718929025,49.80631255114173
62.05127026639295,27.452095883796666
62.15734081385687,-2.191540591702825
62.263411361320784,-31.03825629785274
62.36948190878471,-51.42646203090392
62.47555245624863,-57.49191489548742
62.581623003712544,-47.299131968338614
62.687693551176466,-23.622473966495736
62.79376409864039,6.27895172419644
62.8998346461043,34.18056080441605
63.005905193568225,53.637429108131165
63.11197574103215,59.60505944277016
63.21804628849606,50.49711250423394
63.324116835959984,27.317931711868056
63.4301873834239,-3.1654995996338355
63.53625793088782,-32.322674560132036
63.64232847835174,-53.187021678307985
63.74839902581566,-60.91185092051874
63.85446957327958,-53.32093094511627
63.9605401207435,-31.848834897829455
64.06661066820742,-2.661715015459405
64.17268121567133,26.85653776949546
64.27875176313526,49.03297651898673
64.38482231059918,57.67945402727325
64.49089285806309,50.16394514941774
64.59696340552702,29.041332098114218
64.70303395299094,0.902572704817469
64.80910450045485,-27.12474770780091
64.91517504791878,-48.16667957289469
65.0212455953827,-57.39097702987465
65.12731614284661,-50.768348671749244
65.23338669031054,-29.710019918381697
65.33945723777445,-0.5087729423491252
65.44552778523837,28.6242713643774
65.5515983327023,50.34476398438563
65.65766888016621,58.02339648013318
65.76373942763013,49.56760474049186
65.86980997509406,27.199897719996578
65.97588052255797,-1.7251847148978554
66.08195107002189,-29.731670737072626
66.18802161748582,-49.67370808023434
66.29409216494973,-55.94620415489223
66.40016271241365,-47.635684580965915
66.50623325987758,-27.074680905352302
66.61230380734149,0.5008028284779357
66.7183743548054,27.809988895413646
66.82444490226933,48.48695580432593
66.93051544973325,57.4863048515432
67.03658599719716,52.300505655056
67.1426565446611,33.778138655741564
67.24872709212501,6.988020323240645
67.35479763958892,-21.243128916407706
67.46086818705285,-44.29070706394066
67.56693873451677,-56.595155866261734
67.67300928198068,-54.92633957626947
67.7790798294446,-38.84637741550144
67.88515037690853,-12.955224814666135
67.99122092437244,16.05714906883158
68.09729147183636,40.588468476249545
68.20336201930029,54.0661367216341
68.3094325667642,52.90106806546511
68.41550311422812,37.2510168458805
68.52157366169205,12.317004668359214
68.62764420915596,-15.433486613461387
68.73371475661988,-39.319345013799435
68.8397853040838,-53.692093887570344
68.94585585154772,-53.482379384676754
69.05192639901163,-38.594661267916166
69.15799694647556,-13.939334227633843
69.26406749393948,14.079867653261067
69.3701380414034,38.30195403487374
69.47620858886732,52.14454323784725
69.58227913633124,52.82574362749781
69.68834968379515,40.25350943961248
69.79442023125908,17.415477738509168
69.900490778723,-9.689806834272197
70.00656132618691,-34.17764176459134
70.11263187365084,-50.545382240718574
70.21870242111476,-54.548238984792505
70.32477296857867,-44.85076835685168
70.4308435160426,-23.091094136081235
70.53691406350652,4.224250210446395
70.64298461097043,30.182660285394146
70.74905515843436,47.87317798658955
70.85512570589827,52.44002747860011
70.96119625336219,42.368842182933136
71.0672668008261,20.114056723489796
71.17333734829003,-7.562347004878957
71.27940789575395,-33.07518753883315
71.38547844321786,-49.63965521479951
71.49154899068179,-52.70791226176296
71.59761953814571,-41.71483868844009
71.70369008560962,-20.08994407773369
71.80976063307355,6.76398522315131
71.91583118053747,31.795692255724234
72.02190172800138,48.27628835851219
72.12797227546531,52.81372976448919
72.23404282292923,44.316494304694764
72.34011337039314,24.4988777541344
72.44618391785707,-1.47696618421956
72.55225446532098,-26.870132238387274
72.6583250127849,-45.0150655012014
72.76439556024883,-51.176473416662354
72.87046610771274,-43.52671486013235
72.97653665517666,-24.74640612791183
73.08260720264059,0.43995432466793455
73.1886777501045,25.530929011196235
73.29474829756842,44.641239131889236
73.40081884503235,52.77268691918494
73.50688939249626,47.96072172224886
73.61295993996018,29.64648609928484
73.7190304874241,3.084069709990175
73.82510103488802,-24.177044343421624
73.93117158235194,-44.91291556094828
74.03724212981587,-53.98336737669329
74.14331267727978,-49.9364365666197
74.2493832247437,-33.09664766898198
74.35545377220762,-7.819309658448828
74.46152431967154,19.332750148529733
74.56759486713545,41.785512079790415
74.67366541459937,54.21625378009713
74.7797359620633,53.44940685209043
74.88580650952721,39.03846313662395
74.99187705699113,14.571758006754
75.09794760445506,-13.28081680179164
75.20401815191897,-37.385536100022804
75.31008869938289,-51.431449702585674
75.41615924684682,-51.38347707145627
75.52222979431073,-37.54290833518174
75.62830034177465,-13.187926223875552
75.73437088923858,14.453915466086936
75.84044143670249,38.59924665391525
75.9465119841664,53.5926272351746
76.05258253163034,55.65184207380194
76.15865307909425,43.818896542056926
76.26472362655817,20.839990326268197
76.3707941740221,-6.976235407518648
76.47686472148601,-32.98514701884769
76.58293526894992,-51.097148061447314
76.68900581641385,-56.60913028429271
76.79507636387777,-47.976528951533524
76.90114691134168,-26.096575778579002
77.00721745880561,2.82400911483411
77.11328800626953,30.832786887869347
77.21935855373344,51.33654716364114
77.32542910119737,59.0069133315615
77.43149964866129,51.81531633099316
77.5375701961252,30.236278880084548
77.64364074358913,0.42789665540068494
77.74971129105305,-29.02801321421343
77.85578183851696,-51.05623572554718
77.96185238598088,-60.483681229772486
78.0679229334448,-54.73103979812619
78.17399348090872,-34.5891095374456
78.28006402837264,-5.957336069988999
78.38613457583656,23.826941857165817
78.49220512330048,47.41872633403855
78.5982756707644,59.22425859976562
78.70434621822832,54.48049512562731
78.81041676569224,34.329365499127334
78.91648731315615,4.741403995482244
79.02255786062008,-25.764240532078595
79.128628408084,-49.75975977794861
79.23469895554791,-61.39344548751116
79.34076950301184,-56.33996048752722
79.44684005047576,-35.23607219639034
79.55291059793967,-5.561300288137586
79.6589811454036,25.038840741268505
79.76505169286752,49.324063423149234
79.87112224033143,61.37179308127103
79.97719278779536,57.59251595835088
80.08326333525928,38.4877907679376
80.18933388272319,8.622006878497217
80.29540443018712,-23.02306827783292
80.40147497765103,-48.36280397592675
80.50754552511495,-61.689495796095535
80.61361607257888,-58.895378190784555
80.7196866200428,-40.722999116427
80.82575716750671,-11.218590750979526
80.93182771497064,20.835606580984628
81.03789826243455,46.9617269272538
81.14396880989847,59.91890061967148
81.2500393573624,56.98602101478508
81.35610990482631,39.31351590199692
81.46218045229023,10.829487560030714
81.56825099975414,-20.223310069449596
81.67432154721807,-46.08373750846093
81.78039209468199,-59.91217983873032
81.8864626421459,-58.49698148358786
81.99253318960983,-40.36873807779383
82.09860373707374,-10.800369711273923
82.20467428453766,21.279797365242278
82.31074483200159,47.17173071347336
82.4168153794655,59.70500818889407
82.52288592692942,55.297268250957856
82.62895647439335,34.97635845448047
82.73502702185726,4.945454523395495
82.84109756932118,-25.93971953392009
82.94716811678511,-49.593963943272406
83.05323866424902,-59.4747868336947
83.15930921171294,-54.04716260044884
83.26537975917687,-34.216298301807825
83.37145030664078,-4.87215057690016
83.4775208541047,25.329775907788548
83.58359140156863,48.7336647989675
83.68966194903254,59.98755578380835
83.79573249649646,54.920833094144875
83.90180304396038,33.91650370870798
84.0078735914243,3.527648096646446
84.11394413888821,-27.328062442079673
84.22001468635214,-50.59452132395836
84.32608523381606,-59.752251878658264
84.43215578127997,-53.445179200629596
84.5382263287439,-33.03085912722594
84.64429687620782,-3.503400388338309
84.75036742367173,26.509966646281875
84.85643797113565,49.40699276243585
84.96250851859958,60.05942215476511
85.06857906606349,54.292093465861086
85.17464961352741,32.94949939114033
85.28072016099134,2.763007628236296
85.38679070845525,-27.90781591688088
85.49286125591917,-51.59585483830212
85.5989318033831,-62.46169358803097
85.70500235084701,-57.02260245142861
85.81107289831093,-36.73397653480424
85.91714344577485,-6.453322930301137
86.02321399323877,25.086119361663783
86.12928454070268,49.572213985065694
86.23535508816661,60.328400650811
86.34142563563053,54.7519765857385
86.44749618309444,35.16231215897937
86.55356673055837,6.897568313973804
86.65963727802229,-22.657984239358896
86.7657078254862,-46.55533912514483
86.87177837295013,-57.661101597582885
86.97784892041405,-52.737505408739274
87.08391946787796,-32.684458765180274
87.18999001534189,-4.199140836772552
87.2960605628058,24.855987112439074
87.40213111026972,46.96785832752994
87.50820165773365,56.12466086489584
87.61427220519757,49.81916260069754
87.72034275266148,29.303232108694626
87.82641330012541,1.2776095471375932
87.93248384758932,-26.658678577296328
88.03855439505324,-47.24331555006125
88.14462494251717,-55.052362401134516
88.25069548998108,-47.86803397713896
88.356766037445,-28.448796545534822
88.46283658490891,-1.7172394750158435
88.56890713237284,25.361124072536892
88.67497767983676,46.381531016070994
88.78104822730067,56.016672862484384
88.8871187747646,51.70169540174136
88.99318932222852,32.84202590862279
89.09925986969243,5.106972893536305
89.20533041715636,-23.537637319746477
89.31140096462028,-46.45076687119296
89.41747151208419,-57.46399462072732
