viv_coupling,peak_bending_MPa
0.3,11.084302728076851
0.5,23.04077711536538
0.7,36.28553103047715
0.9000000000000001,52.964423320404556
1.1,66.94398600677788
1.3,84.29550944839525
1.5000000000000002,100.74182271705888
1.7000000000000002,117.23180896636775
1.9000000000000001,131.42817574455233
2.1,148.84947536267302
2.3,162.8644013680676
2.5,176.06206308853777
