damping_factor,peak_bending_MPa
0.4,182.25529699004647
0.6363636363636364,110.74268905646097
0.8727272727272728,72.03807472317642
1.1090909090909091,53.2008461413737
1.3454545454545455,39.90741588888998
1.581818181818182,31.693913638018703
1.8181818181818183,25.90968209666994
2.0545454545454547,21.908947623217134
2.290909090909091,18.365952477987687
2.5272727272727273,15.905838680017329
2.7636363636363637,13.860958069465884
3.0,12.349921371926232
