a=0.30,a=0.53,a=0.77,a=1.00,a=1.23,a=1.47,a=1.70,a=1.93,a=2.17,a=2.40
42.47972984956729,94.27566896702905,131.76424596569808,183.23862088562174,213.28066279597795,249.3219618597274,285.7841204862246,319.61229911250183,345.77195343454815,369.26012495922566
17.145312682535423,39.23889051542912,63.97006065488138,88.90311347382823,117.22418184334222,137.43419897917826,158.11582971317404,182.8888841685071,203.63865885984794,223.2242077179812
9.881284300392078,22.26532421899924,37.77872217025668,55.583759814632586,71.31206530236244,89.18389206733814,105.98454630594156,122.29548104927228,138.14980324459717,155.54577596160834
6.587981766709222,15.314111904613668,25.666878111922955,36.60871736928714,48.92936572226272,61.88816521892704,74.13948696938112,88.01299467431632,101.76929804175504,115.40273146937518
4.791569576618347,10.999295602653193,17.914871560836232,26.28287276773529,35.8600460193004,46.65748923468414,55.954032012236624,66.92093240272185,77.1952466542786,88.4380928739171
3.731223253600921,8.399392526140153,14.08341554952937,20.508957945591973,27.624866094319753,35.423620123801456,44.198835565852036,52.94926064203581,61.34862833939911,68.92095782348918
3.0847242090191314,6.786832365387739,11.275222657704552,16.67407506777367,22.392294611059533,28.409818638379434,35.59353863102567,42.96413554333143,50.01307714098695,57.830220563855576
2.558754465984918,5.554928532045983,9.276451889662392,13.60734210186799,18.477825239607725,23.697216972709597,29.500530411437445,35.338759278991155,41.37693914816607,47.99422193942536
